,PhraseID,Note,TimeStamp,PieceID
991,PHRASE000658,D4,21/05/23 12:13:22,PIECE00110
992,PHRASE000658,D4,21/05/23 12:13:22,PIECE00110
993,PHRASE000658,D4,21/05/23 12:13:22,PIECE00110
994,PHRASE000658,C4,21/05/23 12:13:22,PIECE00110
995,PHRASE000658,END,21/05/23 12:13:22,PIECE00110
996,PHRASE000659,B3,21/05/23 12:13:22,PIECE00110
997,PHRASE000659,D4,21/05/23 12:13:22,PIECE00110
998,PHRASE000659,G4,21/05/23 12:13:22,PIECE00110
999,PHRASE000659,F4,21/05/23 12:13:22,PIECE00110
1000,PHRASE000659,F4,21/05/23 12:13:22,PIECE00110
1001,PHRASE000659,E4,21/05/23 12:13:22,PIECE00110
1002,PHRASE000659,E4,21/05/23 12:13:32,PIECE00110
1003,PHRASE000659,END,21/05/23 12:13:22,PIECE00110
1004,PHRASE000660,B-3,21/05/23 12:13:32,PIECE00111
1005,PHRASE000660,E-4,21/05/23 12:13:52,PIECE00111
1006,PHRASE000660,G3,21/05/23 12:14:02,PIECE00111
1007,PHRASE000660,C4,21/05/23 12:14:22,PIECE00111
1008,PHRASE000660,B-3,21/05/23 12:14:32,PIECE00111
1009,PHRASE000660,B-3,21/05/23 12:14:42,PIECE00111
1010,PHRASE000660,G#3,21/05/23 12:14:52,PIECE00111
1011,PHRASE000660,rest,21/05/23 12:15:02,PIECE00111
1012,PHRASE000660,rest,21/05/23 12:15:22,PIECE00111
1013,PHRASE000660,END,21/05/23 12:13:22,PIECE00111
1014,PHRASE000661,D4,21/05/23 12:13:32,PIECE00111
1015,PHRASE000661,F4,21/05/23 12:13:52,PIECE00111
1016,PHRASE000661,B-3,21/05/23 12:14:02,PIECE00111
1017,PHRASE000661,C4,21/05/23 12:14:22,PIECE00111
1018,PHRASE000661,D4,21/05/23 12:14:32,PIECE00111
1019,PHRASE000661,E-4,21/05/23 12:14:52,PIECE00111
1020,PHRASE000661,rest,21/05/23 12:15:02,PIECE00111
1021,PHRASE000661,rest,21/05/23 12:15:22,PIECE00111
1022,PHRASE000661,END,21/05/23 12:13:22,PIECE00111
1023,PHRASE000662,B-3,21/05/23 12:13:32,PIECE00111
1024,PHRASE000662,G4,21/05/23 12:13:52,PIECE00111
1025,PHRASE000662,F4,21/05/23 12:14:02,PIECE00111
1026,PHRASE000662,E-4,21/05/23 12:14:22,PIECE00111
1027,PHRASE000662,D4,21/05/23 12:14:32,PIECE00111
1028,PHRASE000662,F4,21/05/23 12:14:42,PIECE00111
1029,PHRASE000662,C4,21/05/23 12:14:52,PIECE00111
1030,PHRASE000662,rest,21/05/23 12:15:02,PIECE00111
1031,PHRASE000662,rest,21/05/23 12:15:22,PIECE00111
1032,PHRASE000662,END,21/05/23 12:13:22,PIECE00111
1033,PHRASE000663,E-4,21/05/23 12:13:22,PIECE00111
1034,PHRASE000663,C4,21/05/23 12:13:22,PIECE00111
1035,PHRASE000663,B-3,21/05/23 12:13:32,PIECE00111
1036,PHRASE000663,D4,21/05/23 12:13:42,PIECE00111
1037,PHRASE000663,F4,21/05/23 12:13:52,PIECE00111
1038,PHRASE000663,G#4,21/05/23 12:14:02,PIECE00111
1039,PHRASE000663,G4,21/05/23 12:14:12,PIECE00111
1040,PHRASE000663,F4,21/05/23 12:14:22,PIECE00111
1041,PHRASE000663,E-4,21/05/23 12:14:42,PIECE00111
1042,PHRASE000663,F4,21/05/23 12:14:52,PIECE00111
1043,PHRASE000663,G4,21/05/23 12:15:12,PIECE00111
1044,PHRASE000663,END,21/05/23 12:13:22,PIECE00111
1045,PHRASE000664,B-3,21/05/23 12:13:32,PIECE00111
1046,PHRASE000664,G4,21/05/23 12:13:52,PIECE00111
1047,PHRASE000664,F4,21/05/23 12:14:02,PIECE00111
1048,PHRASE000664,E-4,21/05/23 12:14:22,PIECE00111
1049,PHRASE000664,D4,21/05/23 12:14:32,PIECE00111
1050,PHRASE000664,F4,21/05/23 12:14:42,PIECE00111
1051,PHRASE000664,C4,21/05/23 12:14:52,PIECE00111
1052,PHRASE000664,rest,21/05/23 12:15:02,PIECE00111
1053,PHRASE000664,rest,21/05/23 12:15:22,PIECE00111
1054,PHRASE000664,END,21/05/23 12:13:22,PIECE00111
1055,PHRASE000665,E-4,21/05/23 12:13:22,PIECE00111
1056,PHRASE000665,C4,21/05/23 12:13:22,PIECE00111
1057,PHRASE000665,B-3,21/05/23 12:13:32,PIECE00111
1058,PHRASE000665,D4,21/05/23 12:13:42,PIECE00111
1059,PHRASE000665,F4,21/05/23 12:13:52,PIECE00111
1060,PHRASE000665,G#4,21/05/23 12:14:02,PIECE00111
1061,PHRASE000665,G4,21/05/23 12:14:12,PIECE00111
1062,PHRASE000665,F4,21/05/23 12:14:22,PIECE00111
1063,PHRASE000665,E-4,21/05/23 12:14:52,PIECE00111
1064,PHRASE000665,E-4,21/05/23 12:15:02,PIECE00111
1065,PHRASE000665,rest,21/05/23 12:15:12,PIECE00111
1066,PHRASE000665,END,21/05/23 12:13:22,PIECE00111
1067,PHRASE000666,C4,21/05/23 12:13:32,PIECE00112
1068,PHRASE000666,C4,21/05/23 12:13:32,PIECE00112
1069,PHRASE000666,D4,21/05/23 12:13:32,PIECE00112
1070,PHRASE000666,E4,21/05/23 12:13:32,PIECE00112
1071,PHRASE000666,F4,21/05/23 12:13:32,PIECE00112
1072,PHRASE000666,G4,21/05/23 12:13:42,PIECE00112
1073,PHRASE000666,E4,21/05/23 12:13:52,PIECE00112
1074,PHRASE000666,END,21/05/23 12:13:22,PIECE00112
1075,PHRASE000667,E4,21/05/23 12:13:32,PIECE00112
1076,PHRASE000667,F4,21/05/23 12:13:42,PIECE00112
1077,PHRASE000667,D4,21/05/23 12:13:52,PIECE00112
1078,PHRASE000667,D4,21/05/23 12:14:02,PIECE00112
1079,PHRASE000667,E4,21/05/23 12:14:22,PIECE00112
1080,PHRASE000667,rest,21/05/23 12:14:32,PIECE00112
1081,PHRASE000667,END,21/05/23 12:13:22,PIECE00112
1082,PHRASE000668,C4,21/05/23 12:13:32,PIECE00112
1083,PHRASE000668,C4,21/05/23 12:13:32,PIECE00112
1084,PHRASE000668,D4,21/05/23 12:13:32,PIECE00112
1085,PHRASE000668,E4,21/05/23 12:13:32,PIECE00112
1086,PHRASE000668,F4,21/05/23 12:13:32,PIECE00112
1087,PHRASE000668,G4,21/05/23 12:13:42,PIECE00112
1088,PHRASE000668,E4,21/05/23 12:13:52,PIECE00112
1089,PHRASE000668,END,21/05/23 12:13:22,PIECE00112
1090,PHRASE000669,E4,21/05/23 12:13:32,PIECE00112
1091,PHRASE000669,F4,21/05/23 12:13:42,PIECE00112
1092,PHRASE000669,D4,21/05/23 12:13:52,PIECE00112
1093,PHRASE000669,D4,21/05/23 12:14:02,PIECE00112
1094,PHRASE000669,E4,21/05/23 12:14:22,PIECE00112
1095,PHRASE000669,rest,21/05/23 12:14:32,PIECE00112
1096,PHRASE000669,END,21/05/23 12:13:22,PIECE00112
1097,PHRASE000670,E4,21/05/23 12:13:32,PIECE00112
1098,PHRASE000670,E4,21/05/23 12:13:42,PIECE00112
1099,PHRASE000670,E4,21/05/23 12:13:52,PIECE00112
1100,PHRASE000670,D4,21/05/23 12:14:02,PIECE00112
1101,PHRASE000670,D4,21/05/23 12:14:12,PIECE00112
1102,PHRASE000670,D4,21/05/23 12:14:22,PIECE00112
1103,PHRASE000670,C4,21/05/23 12:14:32,PIECE00112
1104,PHRASE000670,C4,21/05/23 12:14:42,PIECE00112
1105,PHRASE000670,C4,21/05/23 12:14:52,PIECE00112
1106,PHRASE000670,G3,21/05/23 12:15:02,PIECE00112
1107,PHRASE000670,G3,21/05/23 12:15:12,PIECE00112
1108,PHRASE000670,G3,21/05/23 12:15:22,PIECE00112
1109,PHRASE000670,END,21/05/23 12:13:22,PIECE00112
1110,PHRASE000671,C4,21/05/23 12:13:42,PIECE00112
1111,PHRASE000671,D4,21/05/23 12:13:52,PIECE00112
1112,PHRASE000671,E4,21/05/23 12:14:12,PIECE00112
1113,PHRASE000671,rest,21/05/23 12:14:22,PIECE00112
1114,PHRASE000671,C4,21/05/23 12:14:32,PIECE00112
1115,PHRASE000671,D4,21/05/23 12:14:32,PIECE00112
1116,PHRASE000671,E4,21/05/23 12:14:32,PIECE00112
1117,PHRASE000671,D4,21/05/23 12:14:32,PIECE00112
1118,PHRASE000671,C4,21/05/23 12:14:52,PIECE00112
1119,PHRASE000671,rest,21/05/23 12:15:02,PIECE00112
1120,PHRASE000671,END,21/05/23 12:13:22,PIECE00112
1121,PHRASE000672,G4,21/05/23 12:13:22,PIECE00113
1122,PHRASE000672,G4,21/05/23 12:13:22,PIECE00113
1123,PHRASE000672,A4,21/05/23 12:13:32,PIECE00113
1124,PHRASE000672,G4,21/05/23 12:13:42,PIECE00113
1125,PHRASE000672,F4,21/05/23 12:13:42,PIECE00113
1126,PHRASE000672,F4,21/05/23 12:13:42,PIECE00113
1127,PHRASE000672,E4,21/05/23 12:13:52,PIECE00113
1128,PHRASE000672,G4,21/05/23 12:14:02,PIECE00113
1129,PHRASE000672,END,21/05/23 12:13:22,PIECE00113
1130,PHRASE000673,E4,21/05/23 12:13:32,PIECE00113
1131,PHRASE000673,D4,21/05/23 12:13:42,PIECE00113
1132,PHRASE000673,F4,21/05/23 12:13:52,PIECE00113
1133,PHRASE000673,D4,21/05/23 12:14:02,PIECE00113
1134,PHRASE000673,E4,21/05/23 12:14:12,PIECE00113
1135,PHRASE000673,G4,21/05/23 12:14:22,PIECE00113
1136,PHRASE000673,END,21/05/23 12:13:22,PIECE00113
1137,PHRASE000674,E4,21/05/23 12:13:32,PIECE00113
1138,PHRASE000674,A4,21/05/23 12:13:42,PIECE00113
1139,PHRASE000674,G4,21/05/23 12:13:52,PIECE00113
1140,PHRASE000674,F4,21/05/23 12:14:02,PIECE00113
1141,PHRASE000674,E4,21/05/23 12:14:12,PIECE00113
1142,PHRASE000674,G4,21/05/23 12:14:22,PIECE00113
1143,PHRASE000674,END,21/05/23 12:13:22,PIECE00113
1144,PHRASE000675,E4,21/05/23 12:13:22,PIECE00113
1145,PHRASE000675,E4,21/05/23 12:13:22,PIECE00113
1146,PHRASE000675,D4,21/05/23 12:13:32,PIECE00113
1147,PHRASE000675,F4,21/05/23 12:13:42,PIECE00113
1148,PHRASE000675,D4,21/05/23 12:13:52,PIECE00113
1149,PHRASE000675,C4,21/05/23 12:14:02,PIECE00113
1150,PHRASE000675,rest,21/05/23 12:14:12,PIECE00113
1151,PHRASE000675,END,21/05/23 12:13:22,PIECE00113
1152,PHRASE000676,G3,21/05/23 12:13:22,PIECE00114
1153,PHRASE000676,G3,21/05/23 12:13:22,PIECE00114
1154,PHRASE000676,C4,21/05/23 12:13:32,PIECE00114
1155,PHRASE000676,E3,21/05/23 12:13:32,PIECE00114
1156,PHRASE000676,A3,21/05/23 12:13:32,PIECE00114
1157,PHRASE000676,G3,21/05/23 12:13:32,PIECE00114
1158,PHRASE000676,G3,21/05/23 12:13:42,PIECE00114
1159,PHRASE000676,F3,21/05/23 12:13:52,PIECE00114
1160,PHRASE000676,rest,21/05/23 12:14:02,PIECE00114
1161,PHRASE000676,B3,21/05/23 12:14:02,PIECE00114
1162,PHRASE000676,D4,21/05/23 12:14:02,PIECE00114
1163,PHRASE000676,C4,21/05/23 12:14:12,PIECE00114
1164,PHRASE000676,END,21/05/23 12:13:22,PIECE00114
1165,PHRASE000677,G3,21/05/23 12:13:22,PIECE00114
1166,PHRASE000677,G3,21/05/23 12:13:22,PIECE00114
1167,PHRASE000677,C4,21/05/23 12:13:32,PIECE00114
1168,PHRASE000677,E3,21/05/23 12:13:32,PIECE00114
1169,PHRASE000677,A3,21/05/23 12:13:32,PIECE00114
1170,PHRASE000677,G3,21/05/23 12:13:32,PIECE00114
1171,PHRASE000677,G3,21/05/23 12:13:42,PIECE00114
1172,PHRASE000677,F3,21/05/23 12:13:52,PIECE00114
1173,PHRASE000677,rest,21/05/23 12:14:02,PIECE00114
1174,PHRASE000677,B3,21/05/23 12:14:02,PIECE00114
1175,PHRASE000677,D4,21/05/23 12:14:02,PIECE00114
1176,PHRASE000677,C4,21/05/23 12:14:12,PIECE00114
1177,PHRASE000677,END,21/05/23 12:13:22,PIECE00114
1178,PHRASE000678,G3,21/05/23 12:13:22,PIECE00114
1179,PHRASE000678,G3,21/05/23 12:13:22,PIECE00114
1180,PHRASE000678,B3,21/05/23 12:13:32,PIECE00114
1181,PHRASE000678,B3,21/05/23 12:13:42,PIECE00114
1182,PHRASE000678,A3,21/05/23 12:13:42,PIECE00114
1183,PHRASE000678,G3,21/05/23 12:13:42,PIECE00114
1184,PHRASE000678,C4,21/05/23 12:13:52,PIECE00114
1185,PHRASE000678,C4,21/05/23 12:14:02,PIECE00114
1186,PHRASE000678,END,21/05/23 12:13:22,PIECE00114
1187,PHRASE000679,C4,21/05/23 12:13:22,PIECE00114
1188,PHRASE000679,E4,21/05/23 12:13:22,PIECE00114
1189,PHRASE000679,D4,21/05/23 12:13:32,PIECE00114
1190,PHRASE000679,D4,21/05/23 12:13:42,PIECE00114
1191,PHRASE000679,D4,21/05/23 12:13:42,PIECE00114
1192,PHRASE000679,F4,21/05/23 12:13:42,PIECE00114
1193,PHRASE000679,E4,21/05/23 12:13:52,PIECE00114
1194,PHRASE000679,E4,21/05/23 12:13:52,PIECE00114
1195,PHRASE000679,END,21/05/23 12:13:22,PIECE00114
1196,PHRASE000680,D4,21/05/23 12:13:22,PIECE00114
1197,PHRASE000680,C4,21/05/23 12:13:22,PIECE00114
1198,PHRASE000680,B3,21/05/23 12:13:22,PIECE00114
1199,PHRASE000680,A3,21/05/23 12:13:32,PIECE00114
1200,PHRASE000680,B3,21/05/23 12:13:32,PIECE00114
1201,PHRASE000680,C4,21/05/23 12:13:32,PIECE00114
1202,PHRASE000680,A3,21/05/23 12:13:32,PIECE00114
1203,PHRASE000680,G3,21/05/23 12:13:52,PIECE00114
1204,PHRASE000680,END,21/05/23 12:13:22,PIECE00114
1205,PHRASE000681,C4,21/05/23 12:13:22,PIECE00114
1206,PHRASE000681,E4,21/05/23 12:13:22,PIECE00114
1207,PHRASE000681,G4,21/05/23 12:13:42,PIECE00114
1208,PHRASE000681,F4,21/05/23 12:14:02,PIECE00114
1209,PHRASE000681,E4,21/05/23 12:14:22,PIECE00114
1210,PHRASE000681,rest,21/05/23 12:14:32,PIECE00114
1211,PHRASE000681,END,21/05/23 12:13:22,PIECE00114
1212,PHRASE000682,G3,21/05/23 12:13:32,PIECE00115
1213,PHRASE000682,C4,21/05/23 12:13:42,PIECE00115
1214,PHRASE000682,E3,21/05/23 12:13:52,PIECE00115
1215,PHRASE000682,D3,21/05/23 12:14:12,PIECE00115
1216,PHRASE000682,F3,21/05/23 12:14:22,PIECE00115
1217,PHRASE000682,D3,21/05/23 12:14:32,PIECE00115
1218,PHRASE000682,B3,21/05/23 12:14:42,PIECE00115
1219,PHRASE000682,A3,21/05/23 12:14:52,PIECE00115
1220,PHRASE000682,G3,21/05/23 12:15:02,PIECE00115
1221,PHRASE000682,E3,21/05/23 12:15:12,PIECE00115
1222,PHRASE000682,rest,21/05/23 12:15:22,PIECE00115
1223,PHRASE000682,END,21/05/23 12:13:22,PIECE00115
1224,PHRASE000683,G3,21/05/23 12:13:32,PIECE00115
1225,PHRASE000683,E4,21/05/23 12:13:42,PIECE00115
1226,PHRASE000683,C4,21/05/23 12:13:52,PIECE00115
1227,PHRASE000683,G3,21/05/23 12:14:02,PIECE00115
1228,PHRASE000683,E3,21/05/23 12:14:12,PIECE00115
1229,PHRASE000683,G3,21/05/23 12:14:22,PIECE00115
1230,PHRASE000683,B3,21/05/23 12:14:32,PIECE00115
1231,PHRASE000683,A3,21/05/23 12:14:32,PIECE00115
1232,PHRASE000683,G3,21/05/23 12:14:42,PIECE00115
1233,PHRASE000683,E3,21/05/23 12:15:02,PIECE00115
1234,PHRASE000683,rest,21/05/23 12:15:12,PIECE00115
1235,PHRASE000683,END,21/05/23 12:13:22,PIECE00115
1236,PHRASE000684,G3,21/05/23 12:13:32,PIECE00115
1237,PHRASE000684,C4,21/05/23 12:13:42,PIECE00115
1238,PHRASE000684,E3,21/05/23 12:13:52,PIECE00115
1239,PHRASE000684,D3,21/05/23 12:14:12,PIECE00115
1240,PHRASE000684,F3,21/05/23 12:14:22,PIECE00115
1241,PHRASE000684,D3,21/05/23 12:14:32,PIECE00115
1242,PHRASE000684,B3,21/05/23 12:14:42,PIECE00115
1243,PHRASE000684,A3,21/05/23 12:14:52,PIECE00115
1244,PHRASE000684,G3,21/05/23 12:15:02,PIECE00115
1245,PHRASE000684,E3,21/05/23 12:15:12,PIECE00115
1246,PHRASE000684,rest,21/05/23 12:15:22,PIECE00115
1247,PHRASE000684,END,21/05/23 12:13:22,PIECE00115
1248,PHRASE000685,G3,21/05/23 12:13:32,PIECE00115
1249,PHRASE000685,E4,21/05/23 12:13:42,PIECE00115
1250,PHRASE000685,C4,21/05/23 12:13:52,PIECE00115
1251,PHRASE000685,G3,21/05/23 12:14:02,PIECE00115
1252,PHRASE000685,E3,21/05/23 12:14:12,PIECE00115
1253,PHRASE000685,G3,21/05/23 12:14:22,PIECE00115
1254,PHRASE000685,B3,21/05/23 12:14:32,PIECE00115
1255,PHRASE000685,A3,21/05/23 12:14:32,PIECE00115
1256,PHRASE000685,G3,21/05/23 12:14:42,PIECE00115
1257,PHRASE000685,E3,21/05/23 12:15:02,PIECE00115
1258,PHRASE000685,rest,21/05/23 12:15:12,PIECE00115
1259,PHRASE000685,END,21/05/23 12:13:22,PIECE00115
1260,PHRASE000686,D3,21/05/23 12:13:22,PIECE00115
1261,PHRASE000686,E3,21/05/23 12:13:22,PIECE00115
1262,PHRASE000686,F3,21/05/23 12:13:32,PIECE00115
1263,PHRASE000686,G3,21/05/23 12:13:42,PIECE00115
1264,PHRASE000686,B3,21/05/23 12:13:52,PIECE00115
1265,PHRASE000686,A3,21/05/23 12:13:52,PIECE00115
1266,PHRASE000686,G3,21/05/23 12:13:52,PIECE00115
1267,PHRASE000686,C4,21/05/23 12:13:52,PIECE00115
1268,PHRASE000686,E4,21/05/23 12:14:12,PIECE00115
1269,PHRASE000686,END,21/05/23 12:13:22,PIECE00115
1270,PHRASE000687,D4,21/05/23 12:13:22,PIECE00115
1271,PHRASE000687,C4,21/05/23 12:13:22,PIECE00115
1272,PHRASE000687,B3,21/05/23 12:13:32,PIECE00115
1273,PHRASE000687,D3,21/05/23 12:13:42,PIECE00115
1274,PHRASE000687,F3,21/05/23 12:13:52,PIECE00115
1275,PHRASE000687,A3,21/05/23 12:13:52,PIECE00115
1276,PHRASE000687,G3,21/05/23 12:13:52,PIECE00115
1277,PHRASE000687,E3,21/05/23 12:14:12,PIECE00115
1278,PHRASE000687,rest,21/05/23 12:14:22,PIECE00115
1279,PHRASE000687,END,21/05/23 12:13:22,PIECE00115
1280,PHRASE000688,G3,21/05/23 12:13:22,PIECE00115
1281,PHRASE000688,G3,21/05/23 12:13:22,PIECE00115
1282,PHRASE000688,A3,21/05/23 12:13:32,PIECE00115
1283,PHRASE000688,A3,21/05/23 12:13:42,PIECE00115
1284,PHRASE000688,D4,21/05/23 12:13:42,PIECE00115
1285,PHRASE000688,C4,21/05/23 12:13:42,PIECE00115
1286,PHRASE000688,B3,21/05/23 12:13:42,PIECE00115
1287,PHRASE000688,A3,21/05/23 12:13:42,PIECE00115
1288,PHRASE000688,E3,21/05/23 12:13:42,PIECE00115
1289,PHRASE000688,A3,21/05/23 12:13:42,PIECE00115
1290,PHRASE000688,G3,21/05/23 12:13:52,PIECE00115
1291,PHRASE000688,rest,21/05/23 12:14:02,PIECE00115
1292,PHRASE000688,END,21/05/23 12:13:22,PIECE00115
1293,PHRASE000689,G3,21/05/23 12:13:22,PIECE00115
1294,PHRASE000689,G3,21/05/23 12:13:22,PIECE00115
1295,PHRASE000689,A3,21/05/23 12:13:32,PIECE00115
1296,PHRASE000689,G3,21/05/23 12:13:42,PIECE00115
1297,PHRASE000689,A3,21/05/23 12:13:52,PIECE00115
1298,PHRASE000689,B3,21/05/23 12:14:02,PIECE00115
1299,PHRASE000689,C4,21/05/23 12:14:22,PIECE00115
1300,PHRASE000689,rest,21/05/23 12:14:32,PIECE00115
1301,PHRASE000689,END,21/05/23 12:13:22,PIECE00115
1302,PHRASE000690,G3,21/05/23 12:13:22,PIECE00116
1303,PHRASE000690,C4,21/05/23 12:13:22,PIECE00116
1304,PHRASE000690,G3,21/05/23 12:13:22,PIECE00116
1305,PHRASE000690,C4,21/05/23 12:13:22,PIECE00116
1306,PHRASE000690,D4,21/05/23 12:13:22,PIECE00116
1307,PHRASE000690,E4,21/05/23 12:13:32,PIECE00116
1308,PHRASE000690,F4,21/05/23 12:13:32,PIECE00116
1309,PHRASE000690,G4,21/05/23 12:13:32,PIECE00116
1310,PHRASE000690,F4,21/05/23 12:13:32,PIECE00116
1311,PHRASE000690,E4,21/05/23 12:13:32,PIECE00116
1312,PHRASE000690,END,21/05/23 12:13:23,PIECE00116
1313,PHRASE000691,G4,21/05/23 12:13:23,PIECE00116
1314,PHRASE000691,C5,21/05/23 12:13:23,PIECE00116
1315,PHRASE000691,G4,21/05/23 12:13:23,PIECE00116
1316,PHRASE000691,F4,21/05/23 12:13:23,PIECE00116
1317,PHRASE000691,E4,21/05/23 12:13:23,PIECE00116
1318,PHRASE000691,D4,21/05/23 12:13:33,PIECE00116
1319,PHRASE000691,rest,21/05/23 12:13:33,PIECE00116
1320,PHRASE000691,END,21/05/23 12:13:23,PIECE00116
1321,PHRASE000692,G4,21/05/23 12:13:23,PIECE00116
1322,PHRASE000692,A4,21/05/23 12:13:23,PIECE00116
1323,PHRASE000692,G4,21/05/23 12:13:23,PIECE00116
1324,PHRASE000692,A4,21/05/23 12:13:23,PIECE00116
1325,PHRASE000692,B4,21/05/23 12:13:23,PIECE00116
1326,PHRASE000692,C5,21/05/23 12:13:23,PIECE00116
1327,PHRASE000692,B4,21/05/23 12:13:23,PIECE00116
1328,PHRASE000692,A4,21/05/23 12:13:23,PIECE00116
1329,PHRASE000692,G4,21/05/23 12:13:23,PIECE00116
1330,PHRASE000692,END,21/05/23 12:13:23,PIECE00116
1331,PHRASE000693,F4,21/05/23 12:13:23,PIECE00116
1332,PHRASE000693,E4,21/05/23 12:13:23,PIECE00116
1333,PHRASE000693,E4,21/05/23 12:13:23,PIECE00116
1334,PHRASE000693,G4,21/05/23 12:13:23,PIECE00116
1335,PHRASE000693,F4,21/05/23 12:13:23,PIECE00116
1336,PHRASE000693,D4,21/05/23 12:13:23,PIECE00116
1337,PHRASE000693,C4,21/05/23 12:13:33,PIECE00116
1338,PHRASE000693,rest,21/05/23 12:13:33,PIECE00116
1339,PHRASE000693,END,21/05/23 12:13:23,PIECE00116
1340,PHRASE000694,G3,21/05/23 12:13:33,PIECE00117
1341,PHRASE000694,C4,21/05/23 12:13:43,PIECE00117
1342,PHRASE000694,D4,21/05/23 12:13:43,PIECE00117
1343,PHRASE000694,E4,21/05/23 12:13:43,PIECE00117
1344,PHRASE000694,D4,21/05/23 12:13:43,PIECE00117
1345,PHRASE000694,C4,21/05/23 12:13:43,PIECE00117
1346,PHRASE000694,B3,21/05/23 12:13:43,PIECE00117
1347,PHRASE000694,C4,21/05/23 12:14:03,PIECE00117
1348,PHRASE000694,rest,21/05/23 12:14:13,PIECE00117
1349,PHRASE000694,END,21/05/23 12:13:23,PIECE00117
1350,PHRASE000695,G4,21/05/23 12:13:33,PIECE00117
1351,PHRASE000695,D4,21/05/23 12:13:43,PIECE00117
1352,PHRASE000695,C4,21/05/23 12:13:43,PIECE00117
1353,PHRASE000695,B3,21/05/23 12:13:43,PIECE00117
1354,PHRASE000695,A3,21/05/23 12:13:43,PIECE00117
1355,PHRASE000695,G3,21/05/23 12:13:43,PIECE00117
1356,PHRASE000695,F3,21/05/23 12:13:43,PIECE00117
1357,PHRASE000695,F3,21/05/23 12:13:53,PIECE00117
1358,PHRASE000695,E3,21/05/23 12:14:03,PIECE00117
1359,PHRASE000695,rest,21/05/23 12:14:13,PIECE00117
1360,PHRASE000695,END,21/05/23 12:13:23,PIECE00117
1361,PHRASE000696,G3,21/05/23 12:13:33,PIECE00117
1362,PHRASE000696,C4,21/05/23 12:13:43,PIECE00117
1363,PHRASE000696,D4,21/05/23 12:13:43,PIECE00117
1364,PHRASE000696,E4,21/05/23 12:13:43,PIECE00117
1365,PHRASE000696,D4,21/05/23 12:13:43,PIECE00117
1366,PHRASE000696,C4,21/05/23 12:13:43,PIECE00117
1367,PHRASE000696,B3,21/05/23 12:13:43,PIECE00117
1368,PHRASE000696,C4,21/05/23 12:14:03,PIECE00117
1369,PHRASE000696,rest,21/05/23 12:14:13,PIECE00117
1370,PHRASE000696,END,21/05/23 12:13:23,PIECE00117
1371,PHRASE000697,G4,21/05/23 12:13:33,PIECE00117
1372,PHRASE000697,D4,21/05/23 12:13:43,PIECE00117
1373,PHRASE000697,C4,21/05/23 12:13:43,PIECE00117
1374,PHRASE000697,B3,21/05/23 12:13:43,PIECE00117
1375,PHRASE000697,A3,21/05/23 12:13:43,PIECE00117
1376,PHRASE000697,G3,21/05/23 12:13:43,PIECE00117
1377,PHRASE000697,F3,21/05/23 12:13:43,PIECE00117
1378,PHRASE000697,F3,21/05/23 12:13:53,PIECE00117
1379,PHRASE000697,E3,21/05/23 12:14:03,PIECE00117
1380,PHRASE000697,rest,21/05/23 12:14:13,PIECE00117
1381,PHRASE000697,END,21/05/23 12:13:23,PIECE00117
1382,PHRASE000698,G3,21/05/23 12:13:33,PIECE00117
1383,PHRASE000698,C4,21/05/23 12:13:43,PIECE00117
1384,PHRASE000698,G3,21/05/23 12:13:43,PIECE00117
1385,PHRASE000698,C4,21/05/23 12:13:43,PIECE00117
1386,PHRASE000698,E4,21/05/23 12:13:43,PIECE00117
1387,PHRASE000698,D4,21/05/23 12:13:43,PIECE00117
1388,PHRASE000698,C4,21/05/23 12:13:43,PIECE00117
1389,PHRASE000698,B3,21/05/23 12:14:03,PIECE00117
1390,PHRASE000698,rest,21/05/23 12:14:13,PIECE00117
1391,PHRASE000698,END,21/05/23 12:13:23,PIECE00117
1392,PHRASE000699,G3,21/05/23 12:13:33,PIECE00117
1393,PHRASE000699,C4,21/05/23 12:13:43,PIECE00117
1394,PHRASE000699,G3,21/05/23 12:13:43,PIECE00117
1395,PHRASE000699,C4,21/05/23 12:13:43,PIECE00117
1396,PHRASE000699,E4,21/05/23 12:13:43,PIECE00117
1397,PHRASE000699,D4,21/05/23 12:13:43,PIECE00117
1398,PHRASE000699,C4,21/05/23 12:13:43,PIECE00117
1399,PHRASE000699,B3,21/05/23 12:14:03,PIECE00117
1400,PHRASE000699,rest,21/05/23 12:14:13,PIECE00117
1401,PHRASE000699,END,21/05/23 12:13:23,PIECE00117
1402,PHRASE000700,G3,21/05/23 12:13:33,PIECE00117
1403,PHRASE000700,C4,21/05/23 12:13:43,PIECE00117
1404,PHRASE000700,C4,21/05/23 12:13:53,PIECE00117
1405,PHRASE000700,D4,21/05/23 12:14:03,PIECE00117
1406,PHRASE000700,G4,21/05/23 12:14:13,PIECE00117
1407,PHRASE000700,F4,21/05/23 12:14:43,PIECE00117
1408,PHRASE000700,END,21/05/23 12:13:23,PIECE00117
1409,PHRASE000701,A4,21/05/23 12:13:33,PIECE00117
1410,PHRASE000701,G4,21/05/23 12:13:33,PIECE00117
1411,PHRASE000701,F4,21/05/23 12:13:33,PIECE00117
1412,PHRASE000701,E4,21/05/23 12:13:33,PIECE00117
1413,PHRASE000701,D4,21/05/23 12:13:33,PIECE00117
1414,PHRASE000701,E4,21/05/23 12:13:43,PIECE00117
