A2 C2 E2 G2
F2 C2
A2 C2 E2 G2
B-1 C2
A2 C2 E2 G2
D2 rest C2
D2 rest C2
D2 rest C2
D2 rest C2
D2 rest C2
D2 rest C2
B-1 C2
B-1 C2
A2 C2 E2 G2
A2 C2 E2 G2
B-1 C2
B-1 C2
D2 F2 C2
D2 rest C2
D2 rest C2
